URL,Title,Author,Number of Ratings,Number of Reviews,Average Ratings,Number of Pages,Published Year,Series,Genres,Awards,Places
"https://www.goodreads.com/book/show/676924.Betrayed""","Betrayed (House of Night, #2)",Philip Pullman,248860,5570.0,3.9,310.0,2007,1.0,"['Young Adult', 'Vampires', 'Fantasy']",[],"[['Tulsa, Oklahoma', '(United States)'], ['Oklahoma', '(United States)'], [''], ['Other Editions (96)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/65112.The_End""","The End (A Series of Unfortunate Events, #13)",Maria V. Snyder,92076,4550.0,4.0,324.0,2006,1.0,"['Fiction', 'Young Adult', 'Childrens']",[],
"https://www.goodreads.com/book/show/10235.Mountains_Beyond_Mountains""","Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, a Man Who Would Cure the World",Zadie Smith,77742,4902.0,4.1,333.0,2004,0.0,"['Nonfiction', 'Biography', 'Medicine']",[],
"https://www.goodreads.com/book/show/79885.The_Lincoln_Lawyer""","The Lincoln Lawyer (Mickey Haller, #1; Harry Bosch Universe, #15)",Mo Willems,200311,5896.0,4.1,404.0,2005,1.0,"['Mystery', 'Fiction', 'Thriller']","['Macavity Award for Best Mystery Novel (2006)', 'Anthony Award Nominee for Best Novel (2006)', 'Shamus Award for Best PI Hardcover (2006)', 'Edgar Award Nominee for Best Novel (2006)']","[['Los Angeles, California', '(United States)'], ['Hollywood, California', '(United States)'], ['California', '(United States)']]"
"https://www.goodreads.com/book/show/63032.2666""",2666,P.C. Cast,34646,3917.0,4.1,1128.0,2004,1.0,"['Fiction', 'Literature', 'Novels']","['BTBA Best Translated Book Award Nominee for Fiction shortlist (2009)', 'Magnesia Litera Nominee for Translation (Litera za překladovou knihu) (2013)', 'PEN Translation Prize for Natasha Wimmer (2009)', 'National Book Critics Circle Award for Fiction (2008)', 'Premio Salambó (2004)', '本屋大賞 Nominee for Translated Fiction (2013)', 'Premio Altazor for Narrativa (2005)', 'LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)']","[['Santa Teresa', '(Mexico)'], ['Paris', '(France)'], ['Madrid', '(Spain)'], ['…more\nLondon, England', '(United Kingdom)'], ['Wilhelmshaven', '(Germany)'], ['Buenos Aires', '(Argentina)'], ['Hamburg', '(Germany)'], ['Mexico City (México City)', '(Mexico)'], ['Barcelona, Catalonia', '(Spain)'], ['Detroit, Michigan', '(United States)'], ['Berlin', '(Germany)'], ['Moscow, USSR', 'Köln', '(Germany)'], ['Paderborn', '(Germany)'], ['…less']]"
"https://www.goodreads.com/book/show/6801755-flow-down-like-silver""",Flow Down Like Silver: Hypatia of Alexandria,Lemony Snicket,5128,225.0,3.9,301.0,2009,0.0,"['Historical Fiction', 'Fiction', 'Egypt']",[],
"https://www.goodreads.com/book/show/17803.After_Dark""",After Dark,Tracy Kidder,117534,7995.0,3.7,191.0,2007,0.0,"['Fiction', 'Japan', 'Japanese Literature']",['International Dublin Literary Award Nominee (2009)'],"[['Tokyo', '(Japan)']]"
"https://www.goodreads.com/book/show/1326258.Chosen""","Chosen (House of Night, #3)",Michael Connelly,227759,4437.0,3.9,307.0,2008,1.0,"['Young Adult', 'Vampires', 'Fantasy']",[],"[['Tulsa, Oklahoma', '(United States)'], ['Oklahoma', '(United States)'], [''], ['Other Editions (91)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/2199.Team_of_Rivals""",Team of Rivals: The Political Genius of Abraham Lincoln,Roberto Bolaño,164725,7323.0,4.2,916.0,2006,0.0,"['History', 'Nonfiction', 'Biography']","['Benjamin Barondess Award (2006)', 'Lincoln Prize (2006)', 'National Book Critics Circle Award Nominee for Biography (2005)', 'New-York Historical Society American History Book Prize']","[['Springfield, Illinois,\n1860', '(United States)'], ['Chicago, Illinois,\n1860', '(United States)'], ['Illinois,\n1860', '(United States)']]"
"https://www.goodreads.com/book/show/227593.Three_Junes""",Three Junes,Ki Longfellow,43317,2613.0,3.5,368.0,2003,0.0,"['Fiction', 'Book Club', 'Contemporary']",['National Book Award for Fiction (2002)'],"[['Greece,\n1989', '    \nDumfriesshire, Scotland,\n1995', '    \nLong Island, New York,\n1999', '(United States)'], ['…more\nAthens', '(Greece)'], ['…less']]"
"https://www.goodreads.com/book/show/140077.Dead_to_the_World""","Dead to the World (Sookie Stackhouse, #4)",Haruki Murakami,252735,5794.0,4.1,291.0,2005,1.0,"['Fantasy', 'Vampires', 'Paranormal']",[],"[['Bon Temps, Louisiana', '(United States)'], [''], ['Other Editions (95)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/1278752.The_House_at_Riverton""",The House at Riverton,P.C. Cast,106681,8306.0,3.9,599.0,2007,0.0,"['Historical Fiction', 'Fiction', 'Mystery']",['Australian Book Industry Award (ABIA) for General Fiction and Nominee for Newcomer (2007)'],"[['Riverton Manor,\n1924', '(United Kingdom)']]"
"https://www.goodreads.com/book/show/24765.Specials""","Specials (Uglies, #3)",Doris Kearns Goodwin,174428,8007.0,3.7,384.0,2006,1.0,"['Young Adult', 'Dystopia', 'Science Fiction']",[],
"https://www.goodreads.com/book/show/6080337-the-year-of-the-flood""","The Year of the Flood (MaddAddam, #2)",Julia Glass,112782,7763.0,4.0,431.0,2009,1.0,"['Fiction', 'Science Fiction', 'Dystopia']","['Scotiabank Giller Prize Nominee (2009)', 'Tähtivaeltaja Award Nominee (2011)', 'CBC Canada Reads Nominee (2014)', 'Goodreads Choice Award Nominee for Fiction & Science Fiction (2009)', 'International Dublin Literary Award Nominee (2011)']",
"https://www.goodreads.com/book/show/14995.Odd_Thomas""","Odd Thomas (Odd Thomas, #1)",Charlaine Harris,258242,7574.0,3.9,446.0,2006,1.0,"['Horror', 'Fiction', 'Mystery']",['Lincoln Award Nominee (2006)'],"[['Pico Mundo, California', '(United States)']]"
"https://www.goodreads.com/book/show/68494.Perdido_Street_Station""","Perdido Street Station (New Crobuzon, #1)",Kate Morton,65019,4958.0,3.9,623.0,2003,1.0,"['Fantasy', 'Fiction', 'Science Fiction']","['Hugo Award Nominee for Best Novel (2002)', 'Nebula Award Nominee for Best Novel (2002)', 'Locus Award Nominee for Best Fantasy Novel (2001)', 'Arthur C. Clarke Award (2001)', 'World Fantasy Award Nominee for Best Novel (2001)', 'Kurd-Laßwitz-Preis for Bestes ausländisches Werk (Best Foreign Work) (2003)', 'British Science Fiction Association Award Nominee for Best Novel (2000)', 'James Tiptree Jr. Award Nominee (2000)', 'Premio Ignotus for Mejor novela extranjera (Best Foreign Novel) (2002)', 'British Fantasy Award for Best Novel (2001)', 'SF ga Yomitai for Best Translated SF of the Year in Japan (2009)', 'Seiun Award 星雲賞 Nominee for Best Translated Long Form (2010)']",[['Bas-Lag']]
"https://www.goodreads.com/book/show/64222.Going_Postal""","Going Postal (Discworld, #33; Moist von Lipwig, #1)",Scott Westerfeld,109270,3320.0,4.3,394.0,2005,1.0,"['Fantasy', 'Fiction', 'Humor']","['Nebula Award Nominee for Best Novel (2005)', 'Locus Award Nominee for Best Fantasy Novel (2005)', 'Geffen Award for Best Translated Fantasy Book (2014)', 'Bollinger Everyman Wodehouse Prize Nominee for Comic Fiction (2005)', 'Tähtifantasia Award Nominee (2013)', 'Margaret A. Edwards Award (2011)']","[['Ankh-Morpork', 'Discworld']]"
"https://www.goodreads.com/book/show/47989.Night_Watch""","Night Watch (Discworld, #29; City Watch, #6)",Margaret Atwood,99243,2447.0,4.4,480.0,2011,1.0,"['Fantasy', 'Fiction', 'Humor']","['Locus Award Nominee for Best Fantasy Novel (2003)', 'Prometheus Award for Best Novel (2003)', 'Tähtifantasia Award Nominee (2011)']","[['Ankh-Morpork', 'Discworld']]"
"https://www.goodreads.com/book/show/14748.Good_in_Bed""","Good in Bed (Cannie Shapiro, #1)",Dean Koontz,285560,5986.0,3.7,376.0,2002,1.0,"['Chick Lit', 'Fiction', 'Romance']",[],"[['Philadelphia, Pennsylvania', '(United States)'], [''], ['Other Editions (77)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/22232.Stargirl""","Stargirl (Stargirl, #1)",China Miéville,306168,14904.0,3.7,186.0,2002,1.0,"['Young Adult', 'Fiction', 'Contemporary']","[""Book Sense Book of the Year Award Nominee for Children's Literature (2001)"", 'South Carolina Book Award Nominee for Young Adult Book Award (2003)', 'Grand Canyon Reader Award for Teen Book (2003)', 'Charlotte Award (2004)', ""Dorothy Canfield Fisher Children's Book Award Nominee (2002)"", 'Michigan Library Association Thumbs Up! Award Nominee (2001)', 'Iowa Teen Award (2003)', 'Lincoln Award Nominee (2006)']","[['United States of America', 'Arizona', '(United States)']]"
"https://www.goodreads.com/book/show/81227.Infidel""",Infidel,Terry Pratchett,84992,6544.0,4.1,353.0,2007,0.0,"['Nonfiction', 'Memoir', 'Biography']","['Anisfield-Wolf Book Award (2008)', 'Hurston/Wright Legacy Award Nominee for Nonfiction (2008)']",
"https://www.goodreads.com/book/show/11918.Bitten""","Bitten (Otherworld, #1)",Terry Pratchett,96180,4593.0,4.0,436.0,2004,1.0,"['Urban Fantasy', 'Fantasy', 'Paranormal']",[],"[['Ontario', '(Canada)'], ['New York State', '(United States)'], [''], ['Other Editions (70)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/7938275-the-hunger-games-trilogy-boxset""","The Hunger Games Trilogy Boxset (The Hunger Games, #1-3)",Jennifer Weiner,193543,6921.0,4.4,1155.0,2010,1.0,"['Young Adult', 'Fiction', 'Fantasy']",['Audie Award for Excellence in Design (2016)'],
"https://www.goodreads.com/book/show/153008.Kushiel_s_Dart""","Kushiel's Dart (Phèdre's Trilogy, #1)",Jerry Spinelli,77277,4187.0,3.9,901.0,2003,1.0,"['Fantasy', 'Romance', 'Fiction']","['Locus Award for Best First Novel (2002)', 'Gaylactic Spectrum Award Nominee for Best Novel (2002)', ""Romantic Times Reviewers' Choice Award (RT Award) for Best Fantasy Novel (2001)""]","[[""Terre D'Ange""]]"
"https://www.goodreads.com/book/show/63033.The_Savage_Detectives""",The Savage Detectives,Ayaan Hirsi Ali,34263,3545.0,4.1,577.0,2007,0.0,"['Fiction', 'Novels', 'Latin American']","['Premio Herralde de Novela (1998)', 'Premio Internacional de Novela Rómulo Gallegos (1999)', 'BTBA Best Translated Book Award Nominee for Fiction shortlist (2008)', 'Metų verstinė knyga Nominee (2013)']","[['Mexico City (México City)', '(Mexico)']]"
"https://www.goodreads.com/book/show/2866718-untamed""","Untamed (House of Night, #4)",Kelley Armstrong,221786,3669.0,3.9,338.0,2008,1.0,"['Young Adult', 'Vampires', 'Fantasy']",[],"[['United States of America', 'Tulsa, Oklahoma', '(United States)'], [''], ['Other Editions (78)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/14316.Black_Swan_Green""",Black Swan Green,Suzanne Collins,39009,3385.0,3.9,296.0,2007,0.0,"['Fiction', 'Coming Of Age', 'Contemporary']","['Booker Prize Nominee for Longlist (2006)', 'Costa Book Award Nominee for Novel (2006)', 'Los Angeles Times Book Prize Nominee for Fiction (2006)', 'ALA Alex Award (2007)']","[['Worcestershire, England,\n1982', '(United Kingdom)']]"
"https://www.goodreads.com/book/show/19057.I_Am_the_Messenger""",I Am the Messenger,Jacqueline Carey,145732,14404.0,4.0,357.0,2006,0.0,"['Young Adult', 'Fiction', 'Mystery']","[""New South Wales Premier's Literary Award for Ethel Turner Prize for Young People's Literature (2003)"", ""Children's Book Council of Australia Award for Book of the Year: Older Readers (2003)"", 'Michael L. Printz Award Nominee (2006)', 'Deutscher Jugendliteraturpreis for Preis der Jugendjury (2007)', 'Lincoln Award Nominee (2009)', 'Goldener Lufti (2006)', 'Literaturpreis der Jury der jungen Leser for Jugendbuch (2007)', 'Margaret A. Edwards Award (2014)']",[['Australia']]
"https://www.goodreads.com/book/show/270730.Crank""","Crank (Crank, #1)",Roberto Bolaño,129703,8333.0,4.1,537.0,2004,1.0,"['Young Adult', 'Poetry', 'Fiction']","['Soaring Eagle Book Award (2008)', 'Deutscher Jugendliteraturpreis Nominee for Jugendbuch (2011)', 'Lincoln Award (2009)', 'Goldener Lufti (2012)', 'Green Mountain Book Award (2009)', 'Missouri Gateway Readers Award (2007)']","[['United States of America', 'Albuquerque, New Mexico', '(United States)'], ['Reno, Nevada', '(United States)']]"
"https://www.goodreads.com/book/show/452306.The_Sisterhood_of_the_Traveling_Pants""","The Sisterhood of the Traveling Pants (Sisterhood, #1)",P.C. Cast,641989,7507.0,3.8,294.0,2001,1.0,"['Young Adult', 'Fiction', 'Chick Lit']","[""Book Sense Book of the Year Award for Children's Literature (2002)"", 'South Carolina Book Award Nominee for Young Adult Book Award (2004)', 'Maryland Black-Eyed Susan Book Award for High School (2003)', 'Rhode Island Teen Book Award (2002)', 'Evergreen Teen Book Award (2004)', ""Pacific Northwest Library Association Young Reader's Choice Award for Senior (2004)"", 'Deutscher Jugendliteraturpreis Nominee for Preis der Jugendjury (2003)', 'Iowa Teen Award (2004)', 'Eliot Rosewater Indiana High School Book Award (2004)', 'Lincoln Award Nominee (2007)', 'Missouri Gateway Readers Award (2004)', 'Oklahoma Sequoyah Award for YA (2004)']","[['Santorini', '(Greece)'], ['South Carolina', '(United States)'], ['Bethesda, Maryland', '(United States)'], ['…more\nLoreto, Baja California Sur', '(Mexico)'], ['…less']]"
"https://www.goodreads.com/book/show/1158967.Garden_Spells""","Garden Spells (Waverley Family, #1)",David Mitchell,91844,10165.0,4.0,304.0,2007,1.0,"['Fiction', 'Magical Realism', 'Fantasy']",[],"[['Bascom, North Carolina', '(United States)'], ['North Carolina', '(United States)'], [''], ['Other Editions (85)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/65119.The_Miserable_Mill""","The Miserable Mill (A Series of Unfortunate Events, #4)",Markus Zusak,146762,4224.0,3.8,194.0,2000,1.0,"['Fiction', 'Young Adult', 'Childrens']",[],"[['Lucky Smells Lumbermill', 'Paltryville'], [''], ['Other Editions (108)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/706.America_The_Book_""",America (The Book): A Citizen's Guide to Democracy Inaction,Ellen Hopkins,93174,1425.0,3.9,228.0,2004,0.0,"['Humor', 'Nonfiction', 'Politics']","['J. Gordon Coogler Award for the worst book of the year (2004)', 'Puddly Award for Nonfiction (2005)', 'Thurber Prize for American Humor (2005)']",[['United States of America']]
"https://www.goodreads.com/book/show/3367956-hotel-on-the-corner-of-bitter-and-sweet""",Hotel on the Corner of Bitter and Sweet,Ann Brashares,271424,20903.0,4.0,290.0,2009,0.0,"['Historical Fiction', 'Fiction', 'Historical']","['Montana Book Award (2009)', 'Goodreads Choice Award Nominee for Fiction (2009)', ""David J. Langum Sr. Prize Nominee for American Historical Fiction  (Director's Mention) (2009)"", 'Asian/Pacific American Award for Literature for Adult Fiction (2009)']","[['Seattle, Washington', '(United States)'], ['Puyallup, Washington', '(United States)'], ['Minidoka, Idaho', '(United States)'], ['…more\nWashington (state)', '(United States)'], ['…less']]"
"https://www.goodreads.com/book/show/37186.The_Miraculous_Journey_of_Edward_Tulane""",The Miraculous Journey of Edward Tulane,Sarah Addison Allen,87693,10236.0,4.3,200.0,2006,0.0,"['Fantasy', 'Fiction', 'Childrens']","['Zilveren Griffel (2007)', 'Grand Canyon Reader Award for Intermediate Book (2008)', 'Sunshine State Young Readers Award for Grades 3-5 (2007)', ""Pacific Northwest Library Association Young Reader's Choice Award for Junior (2009)"", ""Charlie May Simon Children's Book Award (2009)"", 'Boston Globe-Horn Book Award for Fiction and Poetry (2006)', 'The Magnolia Award (2010)', ""Rebecca Caudill Young Readers' Book Award Nominee (2008)"", 'Hea Lasteraamat (2019)']",
"https://www.goodreads.com/book/show/17780.In_the_Heart_of_the_Sea""",In the Heart of the Sea: The Tragedy of the Whaleship Essex,Lemony Snicket,92516,6001.0,4.1,302.0,2001,0.0,"['History', 'Nonfiction', 'Adventure']","['National Book Award for Nonfiction (2000)', 'Ambassador Book Award for American Studies (2001)', 'Massachusetts Book Award Nominee for Nonfiction (2001)', 'ALA Alex Award (2001)']","[['Nantucket, Massachusetts', '(United States)'], ['South Pacific']]"
"https://www.goodreads.com/book/show/475.Collapse""",Collapse: How Societies Choose to Fail or Succeed,Jon   Stewart,65514,3361.0,3.9,608.0,2005,1.0,"['History', 'Nonfiction', 'Science']","['Royal Society Science Book Prize Nominee (2006)', 'California Book Award for Nonfiction (Silver) (2005)', ""Prix du livre sur l'environnement (2007)""]",
"https://www.goodreads.com/book/show/4134071-hunted""","Hunted (House of Night, #5)",Jamie Ford,170366,3528.0,3.9,323.0,2009,1.0,"['Young Adult', 'Vampires', 'Fantasy']",['Goodreads Choice Award Nominee for Favorite Book & Young Adult Series (2009)'],"[['Tulsa, Oklahoma', '(United States)']]"
"https://www.goodreads.com/book/show/37426.Little_Children""",Little Children,Kate DiCamillo,30017,2321.0,3.6,355.0,2005,0.0,"['Fiction', 'Contemporary', 'Adult Fiction']",[],"[['Boston, Massachusetts', '(United States)'], [''], ['Other Editions (48)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/5941033-let-the-great-world-spin""",Let the Great World Spin,Nathaniel Philbrick,99841,9182.0,3.9,351.0,2009,0.0,"['Fiction', 'Historical Fiction', 'New York']","['National Book Award for Fiction (2009)', 'Ambassador Book Award for Fiction (2010)', 'NAIBA Book of the Year for Fiction (2010)', 'Goodreads Choice Award Nominee for Fiction (2009)', 'International Dublin Literary Award (2011)', 'LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)']","[['New York City, New York', '(United States)'], ['Bronx, New York City, New York', '(United States)']]"
"https://www.goodreads.com/book/show/131123.The_Austere_Academy""","The Austere Academy (A Series of Unfortunate Events, #5)",Jared Diamond,139026,3968.0,3.9,221.0,2000,1.0,"['Fiction', 'Young Adult', 'Childrens']",[],"[['Prufrock Preparatory School'], [''], ['Other Editions (92)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/251762.Bee_Season""",Bee Season,P.C. Cast,24414,1652.0,3.5,275.0,2001,0.0,"['Fiction', 'Jewish', 'Adult Fiction']","['New York Public Library Young Lions Fiction Award Nominee (2001)', 'Guardian First Book Award Nominee for Longlist (2001)', 'Edward Lewis Wallant Award (2001)', 'PEN/Hemingway Foundation Award Nominee (2001)', 'Borders Original Voices Award for Fiction (2000)']","[['New York City, New York', '(United States)']]"
"https://www.goodreads.com/book/show/5171.Drowning_Ruth""",Drowning Ruth,Tom Perrotta,80228,2552.0,3.7,368.0,2001,0.0,"['Fiction', 'Mystery', 'Historical Fiction']",[],"[['Wisconsin', '(United States)'], [''], ['Other Editions (45)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/6280118-one-day""",One Day,Colum McCann,295761,17697.0,3.8,435.0,2009,0.0,"['Fiction', 'Romance', 'Contemporary']","['Bollinger Everyman Wodehouse Prize Nominee for Comic Fiction (2010)', 'Exclusive Books Boeke Prize (2010)', 'Galaxy National Book Award for Book of the Year (2011)', 'LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)']",[['United Kingdom']]
"https://www.goodreads.com/book/show/5091.The_Dark_Tower""","The Dark Tower (The Dark Tower, #7)",Lemony Snicket,154978,5999.0,4.2,1050.0,2006,1.0,"['Fantasy', 'Fiction', 'Horror']",['British Fantasy Award for Best Novel (2005)'],
"https://www.goodreads.com/book/show/1044355.When_You_Are_Engulfed_in_Flames""",When You Are Engulfed in Flames,Myla Goldberg,192378,9822.0,4.0,323.0,2008,0.0,"['Humor', 'Nonfiction', 'Memoir']","['Audie Award for Narration by the Author or Authors (2009)', 'Grammy Award Nominee for Best Spoken Word Album (2009)']",
"https://www.goodreads.com/book/show/172327.The_Ersatz_Elevator""","The Ersatz Elevator (A Series of Unfortunate Events, #6)",Christina Schwarz,126048,3486.0,4.0,259.0,2001,1.0,"['Fiction', 'Young Adult', 'Childrens']",[],"[['667 Dark Avenue', 'Café Salmonella', 'Veblen Hall'], [''], ['Other Editions (78)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/3110.Assassination_Vacation""",Assassination Vacation,David Nicholls,45623,3854.0,3.9,258.0,2006,0.0,"['Nonfiction', 'History', 'Humor']",[],
"https://www.goodreads.com/book/show/976.Deception_Point""",Deception Point,Stephen King,610303,9709.0,3.7,556.0,2002,0.0,"['Fiction', 'Thriller', 'Mystery']",[],"[['Arctic Circle', 'Washington, D.C.', '(United States)'], ['Milne Ice Shelf', '(Canada)'], [''], ['Other Editions (95)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/13376.The_House_of_the_Scorpion""","The House of the Scorpion (Matteo Alacran, #1)",David Sedaris,85531,6486.0,4.0,380.0,2004,1.0,"['Young Adult', 'Science Fiction', 'Dystopia']","['Newbery Medal Nominee (2003)', ""National Book Award for Young People's Literature (2002)"", ""Mythopoeic Fantasy Award Nominee for Children's Literature (2003)"", 'Buxtehuder Bulle (2003)', 'Michael L. Printz Award Nominee (2003)', 'South Carolina Book Award for Junior Book Award (2006)', 'Grand Canyon Reader Award for Teen Book (2005)', 'Rhode Island Teen Book Award (2004)', ""Dorothy Canfield Fisher Children's Book Award Nominee (2004)"", ""Pacific Northwest Library Association Young Reader's Choice Award for Senior (2005)"", 'Michigan Library Association Thumbs Up! Award Nominee (2003)', 'Lincoln Award Nominee (2008)', 'Missouri Gateway Readers Award Nominee (2005)', 'Oklahoma Sequoyah Award for YA (2005)']",
"https://www.goodreads.com/book/show/2832909-an-echo-in-the-bone""","An Echo in the Bone (Outlander, #7)",Lemony Snicket,125077,6387.0,4.4,820.0,2010,1.0,"['Historical Fiction', 'Romance', 'Fiction']","['DABWAHA Romance Tournament for Best Novel with Romantic Elements/Crossover (2010)', 'Goodreads Choice Award for Romance (2009)']","[[""Fraser's Ridge, North Carolina,\n1777"", '(United States)'], ['Saratoga, New York,\n1777', '(United States)'], ['Philadelphia, Pennsylvania,\n1777', '(United States)'], ['…more\nWilmington, North Carolina,\n1776', '(United States)'], ['Lallybroch, Scotland,\n1980', '(United Kingdom)'], ['Lallybroch, Scotland,\n1777', '(United Kingdom)'], ['…less']]"
"https://www.goodreads.com/book/show/104734.The_Vagina_Monologues""",The Vagina Monologues,Sarah Vowell,30332,2195.0,3.8,185.0,2001,0.0,"['Feminism', 'Nonfiction', 'Plays']",[],
"https://www.goodreads.com/book/show/24.In_a_Sunburned_Country""",In a Sunburned Country,Dan Brown,94678,5766.0,4.0,335.0,2001,0.0,"['Travel', 'Nonfiction', 'Humor']","['Puddly Award for Travel Writing (2001)', 'Thurber Prize Nominee for American Humor (2001)']","[['Australia', 'Sydney, New South Wales', '(Australia)'], ['Alice Springs, Northwest Territory', '(Australia)']]"
"https://www.goodreads.com/book/show/4374400-if-i-stay""","If I Stay (If I Stay, #1)",Nancy Farmer,738759,38847.0,3.9,201.0,2009,1.0,"['Young Adult', 'Romance', 'Contemporary']","['Georgia Peach Book Award Nominee for Honor book (2010)', 'South Carolina Book Award Nominee for Young Adult Book Award (2011)', 'Blue Hen Book Award for Teen Readers (2011)', ""Pennsylvania Young Readers' Choice Award Nominee (2011)"", 'Milwaukee County Teen Book Award Nominee (2010)', 'Florida Teens Read Nominee (2010)', 'The Inky Awards Nominee for Silver Inky (2009)', 'California Young Readers Medal Nominee for Young Adult (2012)', 'Lincoln Award Nominee (2012)', ""NAIBA Book of the Year for Children's Literature (2009)"", 'Goodreads Choice Award Nominee for Young Adult Fiction (2009)', 'Carnegie Medal Nominee (2010)', 'Missouri Gateway Readers Award Nominee (2012)']","[['United States of America', 'Oregon', '(United States)']]"
"https://www.goodreads.com/book/show/5632446-columbine""",Columbine,Diana Gabaldon,75192,8460.0,4.2,417.0,2009,0.0,"['Nonfiction', 'True Crime', 'History']","['Audie Award Nominee for Best Nonfiction (2009)', 'Los Angeles Times Book Prize Nominee for Current Interest (2009)', 'Edgar Award for Best Fact Crime (2010)', 'Lincoln Award Nominee (2012)', 'Goodreads Choice Award for Nonfiction (2009)']",
"https://www.goodreads.com/book/show/1609451.Change_of_Heart""",Change of Heart,Eve Ensler,108418,6621.0,3.9,448.0,2008,0.0,"['Fiction', 'Contemporary', 'Chick Lit']","['Iowa High School Book Award Nominee (2011)', 'LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)']","[['New Hampshire', '(United States)']]"
"https://www.goodreads.com/book/show/44652.Fablehaven""","Fablehaven (Fablehaven, #1)",Bill Bryson,141761,10161.0,4.0,351.0,2006,1.0,"['Fantasy', 'Young Adult', 'Middle Grade']","['Utah Best of State for Literary Arts - Fiction (2010)', ""Rebecca Caudill Young Readers' Book Award Nominee (2011)""]","[['Connecticut', '(United States)']]"
"https://www.goodreads.com/book/show/10913.Keeping_Faith""",Keeping Faith,Gayle Forman,78952,3831.0,3.8,422.0,2006,0.0,"['Fiction', 'Contemporary', 'Chick Lit']",[],"[['United States of America', 'Kansas', '(United States)'], [''], ['Other Editions (57)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/6202342-her-fearful-symmetry""",Her Fearful Symmetry,Dave Cullen,92036,12398.0,3.2,406.0,2009,0.0,"['Fiction', 'Fantasy', 'Paranormal']","['Goodreads Choice Award Nominee for Favorite Book & Fiction (2009)', 'LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)']","[['London, England', '(United Kingdom)']]"
"https://www.goodreads.com/book/show/1301.Moneyball""",Moneyball: The Art of Winning an Unfair Game,Jodi Picoult,108067,5106.0,4.2,317.0,2004,0.0,"['Nonfiction', 'Sports', 'Baseball']","['Casey Award (2003)', 'Listen-Up Award (2011)']",
"https://www.goodreads.com/book/show/85990.Princess_Academy""","Princess Academy (Princess Academy, #1)",Brandon Mull,111762,8662.0,,314.0,2007,1.0,"['Fantasy', 'Young Adult', 'Middle Grade']","['Newbery Medal Nominee (2006)', 'Utah Book Award for Children/Young Adults (2005)', ""Dorothy Canfield Fisher Children's Book Award Nominee (2007)"", ""Rebecca Caudill Young Readers' Book Award Nominee (2008)""]",[['Mount Eskel']]
